GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "27079","Le Sueur, MN",4,CAINC5N,2001,"...","   Federal civilian","Thousands of dollars",3392,3442,3532,3768,3783,4062,4482,4614,4809,4926,4866,4934,5008,4976,5368,5587,5601,5706
 "27079","Le Sueur, MN",4,CAINC5N,2002,"...","   Military","Thousands of dollars",1311,1808,2716,3060,4042,3689,3968,3820,4135,4068,3751,3416,3219,3001,2858,2984,3010,3286
 "27079","Le Sueur, MN",4,CAINC5N,2010,"...","   State and local","Thousands of dollars",42728,45307,46193,46981,46284,48337,50043,52869,53016,53558,52230,52615,57523,58220,60824,62664,64305,68730
 "27079","Le Sueur, MN",4,CAINC5N,2011,"...","    State government","Thousands of dollars",1974,2148,1760,1920,2174,2234,2344,2497,2943,2822,2471,2595,2999,3041,3011,3072,3151,3146
 "27079","Le Sueur, MN",4,CAINC5N,2012,"...","    Local government","Thousands of dollars",40754,43159,44433,45061,44110,46103,47699,50372,50073,50736,49759,50020,54524,55179,57813,59592,61154,65584
 "27081","Lincoln, MN",4,CAINC5N,10,"...","Personal income (thousands of dollars)","Thousands of dollars",149744,146009,156980,172583,181226,178043,189400,212496,205681,219584,247159,258627,276703,262443,269065,253151,255937,275254
 "27081","Lincoln, MN",4,CAINC5N,20,"...","Population (persons) 2/","Number of persons",6335,6248,6222,6138,6074,6003,5949,5937,5892,5886,5808,5755,5756,5766,5711,5704,5682,5673
 "27081","Lincoln, MN",4,CAINC5N,30,"...","Per capita personal income (dollars)","Dollars",23638,23369,25230,28117,29836,29659,31837,35792,34909,37306,42555,44940,48072,45516,47113,44381,45043,48520
 "27081","Lincoln, MN",4,CAINC5N,35,"...","Earnings by place of work","Thousands of dollars",67977,63674,73035,85501,95545,85037,85331,97202,92633,105966,123901,134556,153715,128509,128224,109880,105463,115945
 "27081","Lincoln, MN",4,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",7045,7176,7429,7979,8464,8671,8955,9489,9808,10121,9571,9941,11421,11527,11478,12276,12622,13036
 "27081","Lincoln, MN",4,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",4061,4151,4318,4655,4982,5115,5228,5539,5726,5917,5220,5319,6585,6751,6698,7107,7354,7652
 "27081","Lincoln, MN",4,CAINC5N,38,"...","  Employer contributions for government social insurance","Thousands of dollars",2984,3025,3111,3324,3482,3556,3727,3950,4082,4204,4351,4622,4836,4776,4780,5169,5268,5384
 "27081","Lincoln, MN",4,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",21744,23615,23207,24997,26737,28542,32555,35516,32784,31313,32864,31364,31471,33941,34704,35222,36743,38214
 "27081","Lincoln, MN",4,CAINC5N,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",82676,80113,88813,102519,113818,104908,108931,123229,115609,127158,147194,155979,173765,150923,151450,132826,129584,141123
 "27081","Lincoln, MN",4,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",33361,30721,30664,30134,28143,29926,34945,39485,38364,38837,44793,48757,47402,52487,56983,59323,61772,66383
 "27081","Lincoln, MN",4,CAINC5N,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",33707,35175,37503,39930,39265,43209,45524,49782,51708,53589,55172,53891,55536,59033,60632,61002,64581,67748
 "27081","Lincoln, MN",4,CAINC5N,50,"..."," Wages and salaries","Thousands of dollars",39345,40046,40699,42443,44700,45664,46830,49345,52076,53246,54010,58923,59708,61105,62312,65911,66541,66905
 "27081","Lincoln, MN",4,CAINC5N,60,"..."," Supplements to wages and salaries","Thousands of dollars",10458,10877,11784,12653,13488,13156,13595,14468,14519,15595,16759,16011,16585,16926,16944,19112,18371,18686
 "27081","Lincoln, MN",4,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",7474,7852,8673,9329,10006,9600,9868,10518,10437,11391,12408,11389,11749,12150,12164,13943,13103,13302
 "27081","Lincoln, MN",4,CAINC5N,62,"...","  Employer contributions for government social insurance","Thousands of dollars",2984,3025,3111,3324,3482,3556,3727,3950,4082,4204,4351,4622,4836,4776,4780,5169,5268,5384
 "27081","Lincoln, MN",4,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",18174,12751,20552,30405,37357,26217,24906,33389,26038,37125,53132,59622,77422,50478,48968,24857,20551,30354
 "27081","Lincoln, MN",4,CAINC5N,71,"...","  Farm proprietors' income","Thousands of dollars",6999,522,8139,15016,23531,13173,13423,24195,15612,24143,38750,41840,60570,32199,31964,7551,2795,12097
 "27081","Lincoln, MN",4,CAINC5N,72,"...","  Nonfarm proprietors' income","Thousands of dollars",11175,12229,12413,15389,13826,13044,11483,9194,10426,12982,14382,17782,16852,18279,17004,17306,17756,18257
 "27081","Lincoln, MN",4,CAINC5N,81,"111-112"," Farm earnings","Thousands of dollars",10685,4704,11931,18665,27080,16702,18017,28220,21165,28949,42571,47926,65228,36862,37052,13234,7956,17550
 "27081","Lincoln, MN",4,CAINC5N,82,"..."," Nonfarm earnings","Thousands of dollars",57292,58970,61104,66836,68465,68335,67314,68982,71468,77017,81330,86630,88487,91647,91172,96646,97507,98395
 "27081","Lincoln, MN",4,CAINC5N,90,"113-814","  Private nonfarm earnings","Thousands of dollars",44755,45871,47654,53315,54207,55211,54989,56713,59261,64052,68690,73637,74992,77379,76835,80478,81102,81086
 "27081","Lincoln, MN",4,CAINC5N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",(D),(D),705,1485,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,101,"113","    Forestry and logging","Thousands of dollars",-21,-21,1,43,40,25,3,-2,-17,9,0,1,26,53,71,39,66,71
 "27081","Lincoln, MN",4,CAINC5N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",-27,-28,0,-10,-9,-5,-10,-3,-22,-2,0,0,1,9,18,12,16,17
 "27081","Lincoln, MN",4,CAINC5N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",(D),(D),704,1452,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",97,113,-15,50,52,42,16,(D),(D),(D),(D),(D),(D),(D),(D),25,21,26
 "27081","Lincoln, MN",4,CAINC5N,201,"211","    Oil and gas extraction","Thousands of dollars",-19,-20,-7,15,17,3,0,-4,-6,-2,0,2,3,6,6,20,24,30
 "27081","Lincoln, MN",4,CAINC5N,202,"212","    Mining (except oil and gas)","Thousands of dollars",115,132,-3,26,30,38,16,(D),(D),(D),(D),(D),(D),(D),(D),5,-5,-7
 "27081","Lincoln, MN",4,CAINC5N,203,"213","    Support activities for mining","Thousands of dollars",1,1,-5,9,5,1,0,-4,-6,-3,0,-1,-1,-2,0,0,2,3
 "27081","Lincoln, MN",4,CAINC5N,300,"22","   Utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),2712,2780,2621,2721,4768,4354,4491,3256,3287,(D),6433,4273
 "27081","Lincoln, MN",4,CAINC5N,400,"23","   Construction","Thousands of dollars",4781,5143,5502,6143,7311,7932,8203,5299,5637,6566,8491,9848,8966,8450,15602,17010,18025,18610
 "27081","Lincoln, MN",4,CAINC5N,401,"236","    Construction of buildings","Thousands of dollars",(D),1011,1052,1087,1151,(D),(D),(D),1583,(D),2572,3433,(D),(D),(D),(D),(D),2293
 "27081","Lincoln, MN",4,CAINC5N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",(D),764,800,1362,2383,2580,(D),(D),698,(D),1384,1363,(D),(D),(D),(D),(D),11022
 "27081","Lincoln, MN",4,CAINC5N,403,"238","    Specialty trade contractors","Thousands of dollars",3187,3368,3650,3694,3777,(D),4367,3410,3356,3881,4535,5052,5128,5139,4922,4847,5157,5295
 "27081","Lincoln, MN",4,CAINC5N,500,"31-33","   Manufacturing","Thousands of dollars",1665,2072,1757,2101,1586,1509,1220,1051,526,693,614,(D),2219,3466,3925,3623,3201,3015
 "27081","Lincoln, MN",4,CAINC5N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",700,(D),(D),(D),(D),(D),985,945,474,586,476,(D),1597,1423,1293,1204,1226,1289
 "27081","Lincoln, MN",4,CAINC5N,511,"321","     Wood product manufacturing","Thousands of dollars",38,-4,9,173,(D),(D),(D),(D),(D),(D),1,4,12,127,229,336,205,214
 "27081","Lincoln, MN",4,CAINC5N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),-1,-1,-4,-3,6,-22,-68,-194,-153,-137
 "27081","Lincoln, MN",4,CAINC5N,513,"331","     Primary metal manufacturing","Thousands of dollars",-8,-2,0,0,1,1,1,3,0,3,0,35,19,9,-1,-12,9,11
 "27081","Lincoln, MN",4,CAINC5N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1233,1084,942,(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,515,"333","     Machinery manufacturing","Thousands of dollars",2,3,0,8,6,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),0,-3,12,11,-13,-8,-4,-30,8
 "27081","Lincoln, MN",4,CAINC5N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",-1,1,0,1,1,1,0,3,0,0,2,3,1,-4,-1,1,0,-1
 "27081","Lincoln, MN",4,CAINC5N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",-2,0,0,0,1,0,0,0,0,0,2,7,(D),(D),(D),2,4,3
 "27081","Lincoln, MN",4,CAINC5N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",-2,0,0,-1,0,0,0,-3,0,0,2,10,21,-29,-9,-13,-2,-2
 "27081","Lincoln, MN",4,CAINC5N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",-1,0,(D),2,1,1,0,1,0,0,2,3,5,10,10,9,9,11
 "27081","Lincoln, MN",4,CAINC5N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",8,11,1,(D),(D),(D),(D),(D),(D),(D),(D),28,102,80,37,17,3,2
 "27081","Lincoln, MN",4,CAINC5N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",965,(D),(D),(D),(D),(D),235,106,52,107,138,404,622,2043,2632,2419,1975,1726
 "27081","Lincoln, MN",4,CAINC5N,531,"311","     Food manufacturing","Thousands of dollars",-2,(D),(D),(D),(D),(D),101,57,43,104,98,199,189,529,963,1357,1522,1234
 "27081","Lincoln, MN",4,CAINC5N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",-2,5,10,5,14,27,1,-2,-1,2,15,46,43,108,114,188,45,44
 "27081","Lincoln, MN",4,CAINC5N,533,"313","     Textile mills","Thousands of dollars",-2,0,0,0,2,5,0,0,0,0,0,2,2,5,2,-1,-4,-4
 "27081","Lincoln, MN",4,CAINC5N,534,"314","     Textile product mills","Thousands of dollars",-3,0,0,0,2,5,1,0,0,0,0,2,4,8,5,0,-1,-1
 "27081","Lincoln, MN",4,CAINC5N,535,"315","     Apparel manufacturing","Thousands of dollars",-3,0,1,0,4,9,1,0,0,0,0,2,2,1,-3,1,5,5
 "27081","Lincoln, MN",4,CAINC5N,536,"316","     Leather and allied product manufacturing","Thousands of dollars",-2,0,2,0,3,6,0,0,0,1,1,2,3,3,0,1,0,0
 "27081","Lincoln, MN",4,CAINC5N,537,"322","     Paper manufacturing","Thousands of dollars",3,2,0,14,33,60,64,0,7,0,3,25,112,268,236,74,19,17
 "27081","Lincoln, MN",4,CAINC5N,538,"323","     Printing and related support activities","Thousands of dollars",35,33,28,19,14,9,8,2,0,0,6,14,23,55,60,76,27,19
 "27081","Lincoln, MN",4,CAINC5N,539,"324","     Petroleum and coal products manufacturing","Thousands of dollars",81,32,23,3,18,32,5,5,1,0,4,109,161,532,649,43,30,41
 "27081","Lincoln, MN",4,CAINC5N,541,"325","     Chemical manufacturing","Thousands of dollars",860,1229,885,933,475,178,52,44,1,0,6,-2,71,513,556,627,309,353
 "27081","Lincoln, MN",4,CAINC5N,542,"326","     Plastics and rubber products manufacturing","Thousands of dollars",0,-1,3,7,6,-3,2,0,1,0,5,5,12,21,50,53,23,18
 "27081","Lincoln, MN",4,CAINC5N,600,"42","   Wholesale trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),2473,2778,2987,3630,3189,4593,5289,6331,5817,(D),5842,5991
 "27081","Lincoln, MN",4,CAINC5N,700,"44-45","   Retail trade","Thousands of dollars",3312,3614,4073,4039,4035,3979,4438,4638,5391,5560,5485,5738,5448,5619,5058,5298,6050,6410
 "27081","Lincoln, MN",4,CAINC5N,701,"441","    Motor vehicle and parts dealers","Thousands of dollars",(D),125,201,160,125,153,(D),(D),(D),612,(D),(D),(D),(D),(D),350,480,(D)
 "27081","Lincoln, MN",4,CAINC5N,702,"442","    Furniture and home furnishings stores","Thousands of dollars",24,25,20,44,45,79,177,300,443,397,343,215,131,70,48,34,43,45
 "27081","Lincoln, MN",4,CAINC5N,703,"443","    Electronics and appliance stores","Thousands of dollars",36,35,47,38,27,38,52,43,(D),(D),(D),(D),(D),(D),(D),56,23,24
 "27081","Lincoln, MN",4,CAINC5N,704,"444","    Building material and garden equipment and supplies dealers","Thousands of dollars",649,714,750,766,853,876,896,893,968,938,984,962,956,959,889,935,901,988
 "27081","Lincoln, MN",4,CAINC5N,705,"445","    Food and beverage stores","Thousands of dollars",853,944,982,749,938,945,837,705,755,826,889,934,894,858,812,983,1294,1318
 "27081","Lincoln, MN",4,CAINC5N,706,"446","    Health and personal care stores","Thousands of dollars",(D),(D),(D),687,631,455,612,812,934,907,757,877,808,744,608,637,597,531
 "27081","Lincoln, MN",4,CAINC5N,707,"447","    Gasoline stations","Thousands of dollars",1004,1087,1203,1291,1119,1074,1185,1151,1149,1146,1084,1083,1139,1314,1324,1318,1399,1632
 "27081","Lincoln, MN",4,CAINC5N,708,"448","    Clothing and clothing accessories stores","Thousands of dollars",31,32,40,28,20,27,29,5,5,9,4,1,22,46,34,51,(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Thousands of dollars",23,23,38,69,57,70,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,711,"452","    General merchandise stores","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,712,"453","    Miscellaneous store retailers","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),339
 "27081","Lincoln, MN",4,CAINC5N,713,"454","    Nonstore retailers","Thousands of dollars",3,3,11,40,(D),(D),(D),(D),(D),(D),237,313,312,328,257,353,474,495
 "27081","Lincoln, MN",4,CAINC5N,800,"48-49","   Transportation and warehousing","Thousands of dollars",3756,3916,4525,5088,5212,5004,5097,4534,4075,4320,4354,3926,4179,4089,3778,4008,4483,4309
 "27081","Lincoln, MN",4,CAINC5N,801,"481","    Air transportation","Thousands of dollars",-6,-14,-8,-9,2,0,69,49,32,37,25,16,8,3,1,1,1,2
 "27081","Lincoln, MN",4,CAINC5N,802,"482","    Rail transportation","Thousands of dollars",60,50,49,61,72,61,35,23,21,20,20,13,17,18,19,15,4,3
 "27081","Lincoln, MN",4,CAINC5N,803,"483","    Water transportation","Thousands of dollars",13,-80,-23,-52,-23,28,81,79,59,68,69,45,13,3,15,32,137,157
 "27081","Lincoln, MN",4,CAINC5N,804,"484","    Truck transportation","Thousands of dollars",3347,3604,4137,4636,4710,4492,4413,4026,3652,3884,3856,3400,3759,3676,3338,3454,(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,805,"485","    Transit and ground passenger transportation","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,806,"486","    Pipeline transportation","Thousands of dollars",2,-2,-1,0,1,2,3,5,8,8,18,43,24,12,13,33,72,91
 "27081","Lincoln, MN",4,CAINC5N,807,"487","    Scenic and sightseeing transportation","Thousands of dollars",8,7,6,5,1,3,8,6,5,3,4,6,2,1,1,3,4,4
 "27081","Lincoln, MN",4,CAINC5N,808,"488","    Support activities for transportation","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1,1
 "27081","Lincoln, MN",4,CAINC5N,809,"492","    Couriers and messengers","Thousands of dollars",13,17,23,24,23,16,3,-3,-10,-9,-2,31,33,53,29,31,14,20
 "27081","Lincoln, MN",4,CAINC5N,811,"493","    Warehousing and storage","Thousands of dollars",2,2,2,4,3,2,2,-4,-11,-10,-2,3,4,3,2,2,3,3
 "27081","Lincoln, MN",4,CAINC5N,900,"51","   Information","Thousands of dollars",392,(D),401,486,474,522,579,487,640,478,501,714,694,669,556,533,(D),515
 "27081","Lincoln, MN",4,CAINC5N,901,"511","    Publishing industries (except Internet)","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,902,"512","    Motion picture and sound recording industries","Thousands of dollars",18,23,6,1,-10,-15,4,-1,6,1,0,1,9,8,10,8,5,5
 "27081","Lincoln, MN",4,CAINC5N,903,"515","    Broadcasting (except Internet)","Thousands of dollars",3,5,4,25,10,80,119,56,103,30,1,76,29,36,50,24,12,16
 "27081","Lincoln, MN",4,CAINC5N,904,"516","    Internet publishing and broadcasting 8/","Thousands of dollars",3,7,12,29,24,16,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "27081","Lincoln, MN",4,CAINC5N,905,"517","    Telecommunications","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,906,"518","    Data processing, hosting, and related services","Thousands of dollars",6,14,7,8,5,4,4,3,6,3,0,33,44,32,22,15,10,8
 "27081","Lincoln, MN",4,CAINC5N,907,"519","    Other information services 8/","Thousands of dollars",0,0,1,3,3,5,8,5,8,4,0,7,4,1,1,0,0,0
 "27081","Lincoln, MN",4,CAINC5N,1000,"52","   Finance and insurance","Thousands of dollars",2321,2373,2386,2479,2429,2044,2027,2003,2521,2897,2435,2661,2685,2631,2523,2681,2660,(D)
 "27081","Lincoln, MN",4,CAINC5N,1001,"521","    Monetary Authorities-central bank","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "27081","Lincoln, MN",4,CAINC5N,1002,"522","    Credit intermediation and related activities","Thousands of dollars",1169,1186,1323,1401,1413,1267,1340,1386,1437,2044,1409,1447,1242,(D),1301,1348,1388,1378
 "27081","Lincoln, MN",4,CAINC5N,1003,"523","    Securities, commodity contracts, and other financial investments and related activities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1004,"524","    Insurance carriers and related activities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1177,(D),(D),(D),1095
 "27081","Lincoln, MN",4,CAINC5N,1005,"525","    Funds, trusts, and other financial vehicles","Thousands of dollars",134,90,115,208,134,28,5,1,78,120,68,16,27,15,51,72,89,89
 "27081","Lincoln, MN",4,CAINC5N,1100,"53","   Real estate and rental and leasing","Thousands of dollars",315,334,343,334,279,244,242,349,362,472,872,1340,893,848,637,893,657,(D)
 "27081","Lincoln, MN",4,CAINC5N,1101,"531","    Real estate","Thousands of dollars",263,282,292,279,(D),(D),(D),(D),(D),(D),(D),1236,980,881,785,991,755,(D)
 "27081","Lincoln, MN",4,CAINC5N,1102,"532","    Rental and leasing services","Thousands of dollars",52,53,51,55,(D),(D),(D),(D),(D),(D),(D),107,27,160,58,159,132,140
 "27081","Lincoln, MN",4,CAINC5N,1103,"533","    Lessors of nonfinancial intangible assets (except copyrighted works)","Thousands of dollars",0,-1,0,0,0,-3,-4,-4,-4,30,-6,-3,-114,-193,-206,-257,-230,-229
 "27081","Lincoln, MN",4,CAINC5N,1200,"54","   Professional, scientific, and technical services","Thousands of dollars",3349,1862,1173,1366,1318,1513,1616,1919,1880,2228,2239,2266,2921,3443,3239,3135,2967,2899
 "27081","Lincoln, MN",4,CAINC5N,1300,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3,(D),(D),-3,0
 "27081","Lincoln, MN",4,CAINC5N,1400,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),799,(D),(D),936,1943
 "27081","Lincoln, MN",4,CAINC5N,1401,"561","    Administrative and support services","Thousands of dollars",457,515,496,581,450,511,545,648,670,670,(D),665,(D),(D),724,(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1402,"562","    Waste management and remediation services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1500,"61","   Educational services","Thousands of dollars",(D),35,30,68,51,37,48,2,(D),(D),4,(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1600,"62","   Health care and social assistance","Thousands of dollars",(D),(D),15958,17011,17858,18815,18175,18935,(D),(D),19011,(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1601,"621","    Ambulatory health care services","Thousands of dollars",1678,1854,(D),(D),(D),(D),2777,(D),2480,2525,2311,1866,2115,1582,1692,1521,1534,1552
 "27081","Lincoln, MN",4,CAINC5N,1602,"622","    Hospitals","Thousands of dollars",9664,10434,11528,12503,13120,13734,13560,14536,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1604,"624","    Social assistance","Thousands of dollars",1366,1419,1736,1704,1732,1760,(D),1593,1572,1616,1229,(D),(D),1622,1582,1530,1548,1651
 "27081","Lincoln, MN",4,CAINC5N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",-23,-1,23,264,117,195,342,505,466,818,852,614,369,607,616,717,544,574
 "27081","Lincoln, MN",4,CAINC5N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",86,118,22,44,0,-7,38,249,66,415,501,195,9,153,167,203,27,29
 "27081","Lincoln, MN",4,CAINC5N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",-17,-17,-8,-12,-23,-17,13,11,50,57,10,35,0,1,0,0,0,0
 "27081","Lincoln, MN",4,CAINC5N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",-92,-102,9,232,140,219,291,245,350,346,341,384,360,453,449,514,517,545
 "27081","Lincoln, MN",4,CAINC5N,1800,"72","   Accommodation and food services","Thousands of dollars",907,(D),663,764,823,696,679,806,683,609,696,1004,1014,895,1044,1361,1451,1531
 "27081","Lincoln, MN",4,CAINC5N,1801,"721","    Accommodation","Thousands of dollars",(D),6,(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1802,"722","    Food services and drinking places","Thousands of dollars",(D),(D),(D),(D),(D),696,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",3457,4327,5445,6124,6696,6213,5416,8582,9961,10973,12420,12172,11848,11882,4620,4939,(D),5085
 "27081","Lincoln, MN",4,CAINC5N,1901,"811","    Repair and maintenance","Thousands of dollars",992,1474,2468,2727,3101,2721,2405,5877,(D),(D),(D),(D),(D),(D),1167,1601,1417,(D)
 "27081","Lincoln, MN",4,CAINC5N,1902,"812","    Personal and laundry services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1639,1730,(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",1428,1663,1646,1677,1653,1672,1707,1773,1750,1788,1770,1725,1748,1834,1852,1881,1890,1963
 "27081","Lincoln, MN",4,CAINC5N,1904,"814","    Private households","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),124,107,111,106,(D),(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,2000,"...","  Government and government enterprises","Thousands of dollars",12537,13099,13450,13521,14258,13124,12325,12269,12207,12965,12640,12993,13495,14268,14337,16168,16405,17309
 "27081","Lincoln, MN",4,CAINC5N,2001,"...","   Federal civilian","Thousands of dollars",1661,1708,1718,1715,1795,1676,1690,1766,1828,1839,1724,1684,1775,1865,2073,2100,2126,2215
 "27081","Lincoln, MN",4,CAINC5N,2002,"...","   Military","Thousands of dollars",317,428,627,688,892,792,834,802,867,852,778,707,659,612,580,605,599,645
 "27081","Lincoln, MN",4,CAINC5N,2010,"...","   State and local","Thousands of dollars",10559,10963,11105,11118,11571,10656,9801,9701,9512,10274,10138,10602,11061,11791,11684,13463,13680,14449
 "27081","Lincoln, MN",4,CAINC5N,2011,"...","    State government","Thousands of dollars",221,299,296,277,255,(D),(D),199,219,215,571,(D),700,(D),(D),(D),(D),(D)
 "27081","Lincoln, MN",4,CAINC5N,2012,"...","    Local government","Thousands of dollars",10338,10664,10809,10841,11316,(D),(D),9502,9293,10059,9567,(D),10361,(D),(D),(D),(D),(D)
 "27083","Lyon, MN",4,CAINC5N,10,"...","Personal income (thousands of dollars)","Thousands of dollars",693542,704294,740727,804616,838680,860168,906571,967274,942591,996938,1085778,1116562,1168368,1169384,1224588,1193959,1226371,1267472
 "27083","Lyon, MN",4,CAINC5N,20,"...","Population (persons) 2/","Number of persons",25474,25191,25091,24981,25178,25347,25403,25646,25768,25848,25825,25630,25720,25776,25837,26000,25953,25629
 "27083","Lyon, MN",4,CAINC5N,30,"...","Per capita personal income (dollars)","Dollars",27225,27958,29522,32209,33310,33936,35688,37716,36580,38569,42044,43565,45426,45367,47397,45921,47254,49455
 "27083","Lyon, MN",4,CAINC5N,35,"...","Earnings by place of work","Thousands of dollars",578161,600163,628965,700460,741061,740393,748732,802609,772718,811579,871088,894339,960449,929993,969222,917784,921927,926986
 "27083","Lyon, MN",4,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",65081,68159,68735,72784,77807,80826,81120,86328,86057,86676,80791,82212,99002,99112,101582,101205,103601,102814
 "27083","Lyon, MN",4,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",33309,34959,35786,38147,40783,42052,42135,44918,45827,45608,38113,37927,51454,52578,53928,54519,56092,56365
